0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.145,27.293,27.35,27.277,27.293,27.219,27.272,27.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.208,27.387,27.414,27.335,27.382,27.44,27.35,27.477,27.435,27.414,27.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.356,27.403,27.482,27.45,27.429,27.503,27.503,27.429,27.471,27.561,27.571,27.566,27.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.371,27.361,27.587,27.508,27.498,27.498,27.487,27.487,27.54,27.477,27.639,27.597,27.519,27.587,27.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.445,27.487,27.492,27.545,27.629,27.513,27.629,27.576,27.597,27.587,27.54,27.634,27.624,27.671,27.823,27.66,27.629,27.608,27.324,27.345,27.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.524,27.597,27.618,27.587,27.561,27.608,27.597,27.524,27.65,27.608,27.613,27.503,27.571,27.686,27.686,27.833,27.954,27.807,27.713,27.471,27.25,27.298,27.282,27.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.576,27.503,27.519,27.592,27.471,27.597,27.613,27.66,27.686,27.613,27.561,27.466,27.566,27.582,27.597,27.655,27.98,28.126,27.896,27.592,27.392,27.335,27.282,27.382,27.256,27.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.398,27.587,27.629,27.629,27.618,27.66,27.655,27.629,27.639,27.571,27.582,27.713,27.645,27.618,27.618,27.634,27.812,28.048,28.178,27.823,27.776,27.561,27.408,27.319,27.35,27.261,27.319,27.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.529,27.45,27.692,27.613,27.608,27.718,27.765,27.802,27.707,27.671,27.692,27.66,27.587,27.629,27.66,27.555,27.671,27.912,28.163,28.189,27.87,27.781,27.582,27.524,27.44,27.314,27.429,27.261,27.287,27.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.592,27.608,27.697,27.655,27.76,27.781,27.66,27.77,27.781,27.713,27.592,27.702,27.618,27.624,27.666,27.686,27.634,27.854,28.168,28.246,28.016,27.791,27.555,27.508,27.456,27.435,27.435,27.382,27.335,27.272,27.335,27.019,26.998,27.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.618,27.624,27.728,27.671,27.692,27.88,27.859,27.791,27.844,27.87,27.802,27.686,27.666,27.65,27.713,27.692,27.629,27.88,27.943,28.288,28.35,28.178,27.917,27.702,27.545,27.498,27.592,27.392,27.366,27.371,27.445,27.555,27.692,27.671,27.508,27.398,27.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.582,27.707,27.786,27.833,27.849,27.849,27.833,27.838,27.739,27.797,27.912,27.859,27.739,27.713,27.671,27.686,27.707,27.807,27.912,28.309,28.345,28.189,28.037,27.807,27.587,27.65,27.666,27.534,27.382,27.529,27.487,27.629,27.896,27.723,27.471,27.424,27.208,27.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.571,27.645,27.728,27.901,27.854,27.844,27.891,27.896,27.865,27.854,27.87,27.76,27.749,27.906,27.728,27.802,27.728,27.791,27.854,28.063,28.329,28.522,28.194,27.995,27.912,27.686,27.776,27.603,27.456,27.492,27.66,27.812,27.854,27.886,27.734,27.629,27.387,27.398,27.314,27.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
