0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.575,24.742,24.726,24.758,24.887,24.871,24.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.569,24.618,24.769,24.796,24.828,24.791,24.941,25.022,25.06,25.14,25.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.596,24.386,24.418,24.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.645,24.661,24.785,24.801,24.742,24.882,25.0,24.861,25.07,25.092,25.06,25.237,25.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.672,24.677,24.667,24.672,24.494,24.488,24.315,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.656,24.758,24.688,24.764,24.812,24.801,24.968,25.017,24.995,25.156,25.296,25.151,25.344,25.258,25.312,0.0,0.0,0.0,0.0,0.0,0.0,24.72,24.607,24.704,24.683,24.472,24.499,24.288,24.402,24.321,24.218,24.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,24.984,24.952,25.033,24.882,24.952,25.06,25.022,25.102,25.204,25.162,25.194,25.178,25.333,25.553,25.483,25.531,0.0,0.0,0.0,0.0,0.0,24.801,25.027,24.731,24.72,24.569,24.542,24.515,24.375,24.353,24.353,24.283,24.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.855,25.054,25.076,25.006,24.99,24.866,25.027,24.99,25.022,25.135,25.199,25.204,25.28,25.392,25.333,25.617,25.788,25.729,24.801,0.0,0.0,0.0,25.108,25.07,25.07,24.812,24.764,24.569,24.602,24.726,24.402,24.537,24.305,24.38,24.348,24.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.936,25.151,25.188,25.194,25.017,25.135,25.049,25.017,25.049,25.242,25.183,25.21,25.258,25.381,25.365,25.558,25.611,25.809,25.734,25.022,0.0,0.0,25.102,25.365,25.247,24.979,24.979,24.893,24.677,24.71,24.586,24.542,24.456,24.467,24.44,24.375,24.629,24.596,24.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.043,25.317,25.419,25.387,25.199,25.253,25.092,25.06,25.151,25.21,25.28,25.263,25.29,25.424,25.451,25.531,25.611,25.745,25.916,25.841,25.054,0.0,0.0,25.472,25.515,25.285,25.285,25.178,24.941,24.855,24.984,24.78,24.747,24.65,24.731,24.564,24.602,24.677,24.834,24.758,24.683,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.296,25.43,25.43,25.397,25.387,25.263,25.204,25.301,25.188,25.14,25.29,25.221,25.408,25.408,25.408,25.488,25.59,25.59,25.793,25.852,26.07,26.054,25.113,23.495,24.764,25.654,25.446,25.242,25.119,25.027,24.957,25.097,24.963,24.941,24.731,24.742,24.694,24.677,24.887,24.731,24.834,24.58,24.569,24.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
