0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.034,20.917,21.14,21.157,21.079,21.023,21.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.062,21.056,21.073,21.006,21.106,21.079,21.034,21.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.905,20.995,21.079,21.196,21.185,21.056,21.179,21.19,21.123,21.157,21.196,21.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,21.123,21.235,21.151,21.335,21.196,21.352,21.218,21.307,21.056,21.329,21.196,21.251,21.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.995,21.079,21.196,21.457,21.162,21.335,21.257,21.235,21.235,21.279,21.285,21.229,21.274,21.38,21.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.805,20.715,20.625,20.637,20.737,20.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.134,21.201,21.201,21.413,21.268,21.285,21.363,21.391,21.452,21.441,21.485,21.491,21.357,21.346,21.457,21.424,0.0,0.0,0.0,0.0,0.0,0.0,20.95,20.894,20.883,20.833,20.726,20.726,20.709,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.709,21.246,21.302,21.318,21.396,21.519,21.496,21.452,21.352,21.457,21.435,21.585,21.519,21.574,21.452,21.519,21.524,0.0,0.0,0.0,0.0,0.0,0.0,21.112,21.118,20.989,20.967,21.062,20.844,20.95,20.76,20.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.079,21.38,21.43,21.469,21.48,21.419,21.457,21.446,21.485,21.457,21.513,21.585,21.596,21.502,21.502,21.741,21.63,21.591,21.513,0.0,0.0,0.0,21.307,21.168,21.179,21.129,21.129,20.939,20.872,20.95,20.866,20.849,20.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.134,21.24,21.452,21.402,21.513,21.48,21.574,21.608,21.608,21.563,21.535,21.546,21.591,21.685,21.58,21.58,21.613,21.768,21.696,21.569,21.14,21.251,21.43,21.307,21.307,21.224,21.106,21.173,21.079,20.978,20.95,21.012,20.9,20.9,20.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.212,21.212,21.402,21.624,21.508,21.469,21.558,21.608,21.519,21.713,21.502,21.58,21.519,21.78,21.719,21.724,21.868,21.757,21.73,21.53,21.552,21.413,21.457,21.402,21.463,21.435,21.435,21.229,21.196,21.19,21.146,21.062,21.056,21.067,20.771,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.441,21.424,21.43,21.452,21.574,21.552,21.58,21.796,21.696,21.652,21.752,21.707,21.757,21.702,21.813,21.924,21.691,21.868,21.829,21.924,21.924,21.48,21.519,21.519,21.48,21.585,21.496,21.335,21.391,21.307,21.29,21.229,21.201,21.051,21.118,20.771,20.855,20.642,20.704,20.625,20.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.602,21.519,21.463,21.746,21.608,21.602,21.669,21.73,21.846,21.763,21.752,21.707,21.841,21.841,21.94,21.835,21.802,21.785,21.924,21.968,21.857,21.535,21.535,21.658,21.663,21.624,21.569,21.502,21.391,21.391,21.29,21.285,21.391,21.157,21.118,20.956,20.933,20.721,20.721,20.693,20.62,20.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.652,21.658,21.485,21.746,21.796,21.696,21.696,21.757,21.857,21.829,21.78,21.846,21.857,21.89,21.968,21.94,21.924,21.962,21.996,21.913,21.973,21.569,21.596,21.652,21.746,21.735,21.707,21.53,21.318,21.446,21.452,21.452,21.541,21.402,21.307,21.101,21.14,21.012,20.816,20.833,20.81,20.676,20.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,21.569,21.702,21.685,21.774,21.68,21.924,21.968,21.846,21.813,21.868,21.868,21.863,21.996,21.896,21.896,22.018,21.94,21.979,21.946,22.045,22.084,21.935,21.569,21.785,21.852,21.852,21.791,21.879,21.752,21.591,21.663,21.541,21.48,21.574,21.407,21.296,21.146,21.023,20.917,20.989,20.833,20.681,20.894,20.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
