0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.184,21.641,21.674,21.474,21.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.045,22.333,23.315,23.189,23.156,23.156,23.025,23.003,23.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.641,23.211,23.402,23.55,23.462,23.419,23.419,23.321,23.26,23.37,22.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.277,23.49,23.49,23.435,23.55,23.522,23.675,23.479,23.43,23.381,23.315,23.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.375,23.648,23.544,23.599,23.495,23.468,23.653,23.577,23.517,23.512,23.402,23.457,23.156,21.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,21.929,23.561,23.577,23.588,23.566,23.61,23.61,23.561,23.539,23.74,23.555,23.659,23.664,23.424,22.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,21.58,23.31,23.626,23.751,23.621,23.653,23.659,23.626,23.713,23.675,23.762,23.74,23.735,23.648,23.664,22.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,23.326,23.495,23.729,23.713,23.588,23.642,23.68,23.68,23.621,23.719,23.621,23.648,23.719,23.675,23.659,23.708,22.591,20.743,20.401,21.962,21.841,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,20.821,22.998,23.702,23.593,23.702,23.653,23.571,23.593,23.729,23.648,23.854,23.719,23.767,23.789,23.767,23.909,23.735,22.597,21.502,21.946,21.841,21.874,21.802,21.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,22.558,23.659,23.708,23.686,23.767,23.795,23.626,23.67,23.686,23.735,23.876,23.865,23.898,23.925,23.903,24.11,23.86,22.811,22.277,22.139,22.073,21.807,21.802,21.724,21.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,22.421,23.789,23.757,23.746,23.751,23.833,23.686,23.664,23.702,23.719,23.751,23.838,23.778,23.876,23.909,23.909,24.218,23.659,22.948,22.421,22.156,21.968,21.78,21.724,21.619,21.613,21.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.304,23.746,23.773,23.811,23.751,23.708,23.767,23.67,23.757,23.713,23.729,23.947,23.795,23.854,23.958,24.012,24.18,23.381,22.921,22.388,22.283,21.968,21.802,21.785,21.624,21.58,21.38,21.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.882,23.882,23.833,23.762,23.751,23.795,23.702,23.735,23.789,23.784,23.882,23.887,23.854,23.963,24.072,24.223,24.326,24.007,23.364,22.635,22.388,22.211,21.996,21.78,21.807,21.496,21.519,21.496,21.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,23.795,23.952,23.903,23.844,23.816,23.762,23.865,23.914,23.659,23.708,23.757,23.691,23.751,23.838,23.816,23.941,24.245,24.093,23.293,23.003,22.586,22.432,22.161,21.968,21.824,21.685,21.624,21.563,21.574,21.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
