0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.674,21.039,21.446,21.385,21.374,20.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.479,20.995,21.196,21.313,21.391,21.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.446,21.973,22.2,22.034,22.156,22.161,22.261,22.128,21.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.698,20.989,21.29,21.396,21.38,21.419,21.307,21.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,21.53,21.818,22.161,22.084,22.145,22.2,22.233,22.2,22.167,22.211,22.007,0.0,0.0,0.0,0.0,0.0,20.198,20.972,21.224,21.385,21.341,21.457,21.407,21.43,21.352,21.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,21.446,21.852,22.045,22.023,22.145,22.299,22.195,22.31,22.25,22.283,22.178,22.206,21.313,0.0,0.0,0.0,0.0,20.659,21.134,21.285,21.502,21.402,21.508,21.546,21.463,21.38,21.24,21.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,21.879,21.951,22.062,22.029,22.178,22.288,22.15,22.139,22.145,22.123,22.228,22.09,21.946,21.218,0.0,0.0,19.95,20.709,21.229,21.307,21.624,21.663,21.752,21.48,21.591,21.519,21.279,21.38,21.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,21.435,21.868,22.018,22.156,22.073,22.178,22.222,22.15,22.178,22.161,22.239,22.244,22.189,22.206,21.962,20.597,19.651,20.142,20.9,21.318,21.485,21.685,21.608,21.724,21.546,21.663,21.485,21.313,21.324,21.307,21.179,21.162,21.268,21.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,22.007,22.045,22.09,22.073,22.123,22.101,22.228,22.184,22.161,22.145,22.161,22.161,22.117,21.973,22.029,21.251,19.99,20.333,20.905,21.285,21.474,21.757,21.829,21.674,21.691,21.685,21.546,21.491,21.446,21.424,21.324,21.307,21.179,21.246,21.235,21.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.508,21.996,21.99,22.095,22.145,22.095,22.001,22.167,22.101,22.029,22.117,22.084,22.029,22.106,22.139,21.419,20.142,20.39,20.849,21.279,21.696,21.702,21.791,21.824,21.674,21.741,21.741,21.658,21.741,21.48,21.441,21.407,21.469,21.285,21.29,21.279,21.212,21.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.802,21.907,22.034,21.973,22.012,22.051,22.056,22.117,22.04,22.045,22.15,22.056,21.973,21.841,21.979,21.669,20.294,20.17,20.81,21.313,21.746,21.813,21.757,21.863,21.896,21.707,21.73,21.719,21.58,21.508,21.485,21.368,21.335,21.307,21.251,21.157,21.246,21.129,21.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
