0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222,23.255,23.43,23.43,23.593,23.353,23.626,23.599,23.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.042,23.189,23.539,23.528,23.512,23.599,23.501,23.729,23.702,23.719,23.691,23.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.063,23.457,23.506,23.664,23.566,23.604,23.789,23.735,23.724,23.631,23.599,23.74,23.648,23.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.195,23.397,23.577,23.512,23.648,23.653,23.648,23.784,23.795,23.784,23.751,23.844,23.757,23.746,23.648,23.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,23.473,23.621,23.642,23.626,23.806,23.827,23.757,23.789,23.816,23.844,23.844,23.865,23.653,23.773,23.806,23.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.893,23.691,23.947,23.789,23.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.151,23.512,23.746,23.784,23.762,23.811,23.882,23.767,23.827,23.778,23.767,23.86,23.931,23.974,23.903,23.914,23.833,24.017,23.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.898,23.941,23.963,23.931,23.958,23.909,23.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,23.849,23.822,23.86,23.958,24.007,23.952,24.045,23.936,23.833,23.947,23.936,23.996,24.05,24.093,24.115,24.158,24.169,23.985,0.0,0.0,0.0,0.0,0.0,0.0,23.99,23.838,23.941,23.865,23.969,24.017,23.941,23.969,23.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.338,23.762,23.849,23.996,23.985,24.017,24.028,24.082,23.99,24.099,24.012,24.072,24.148,24.12,24.028,24.077,24.023,24.202,24.126,24.142,0.0,0.0,0.0,0.0,0.0,23.827,24.05,24.017,23.99,23.974,23.974,23.931,23.969,23.865,23.887,23.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.342,23.963,24.05,24.126,23.974,24.104,24.099,23.996,24.245,24.202,24.164,24.088,24.12,24.093,24.24,24.213,24.169,24.202,24.158,24.261,0.0,0.0,0.0,0.0,0.0,23.898,24.093,23.952,23.931,23.92,24.023,24.05,24.028,24.028,24.001,23.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.965,23.865,24.234,24.234,24.207,24.158,24.099,24.196,24.24,24.202,24.218,24.191,24.272,24.256,24.261,24.175,24.348,24.299,24.37,24.234,24.391,0.0,0.0,0.0,0.0,0.0,23.996,24.093,24.11,24.142,24.158,24.131,24.185,24.164,24.007,24.099,24.11,23.947,23.392,23.156,23.047,22.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.664,24.077,24.332,24.348,24.364,24.332,24.364,24.391,24.434,24.315,24.391,24.38,24.38,24.364,24.386,24.445,24.526,24.375,24.451,24.494,24.424,0.0,0.0,0.0,0.0,23.838,24.24,24.18,24.164,24.082,24.055,24.332,24.12,24.169,24.153,24.142,24.267,24.223,24.196,24.126,24.115,23.974,23.522,21.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.577,24.261,24.25,24.418,24.564,24.58,24.38,24.456,24.521,24.467,24.418,24.445,24.494,24.569,24.488,24.521,24.483,24.656,24.532,24.569,24.553,24.58,0.0,0.0,0.0,0.0,24.185,23.941,24.353,24.158,24.11,24.218,24.326,24.158,24.359,24.202,24.445,24.25,24.305,24.196,24.196,24.256,24.218,24.148,23.539,21.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.996,24.218,24.451,24.618,24.694,24.731,24.704,24.505,24.623,24.607,24.575,24.602,24.602,24.742,24.699,24.747,24.548,24.613,24.661,24.71,24.575,24.456,0.0,0.0,0.0,23.129,24.137,24.305,24.283,24.261,24.223,24.321,24.332,24.391,24.494,24.342,24.44,24.418,24.494,24.483,24.332,24.391,24.391,24.305,24.175,23.61,20.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.348,24.58,24.596,24.828,24.801,24.71,24.828,24.737,24.742,24.731,24.769,24.726,24.758,24.85,24.904,24.753,24.704,24.828,24.801,24.871,24.613,24.467,0.0,0.0,0.0,23.348,24.342,24.548,24.553,24.548,24.478,24.348,24.386,24.564,24.397,24.505,24.391,24.521,24.445,24.499,24.494,24.424,24.353,24.326,24.288,24.115,23.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.591,24.688,24.699,25.065,25.054,24.914,25.199,24.99,25.076,24.914,25.049,25.043,24.99,25.043,25.017,25.086,25.065,25.049,24.963,25.108,24.85,0.0,0.0,0.0,21.313,23.67,24.359,24.44,24.672,24.661,24.591,24.526,24.699,24.629,24.623,24.488,24.634,24.575,24.483,24.542,24.521,24.321,24.407,24.51,24.342,24.272,23.865,21.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,24.451,24.828,24.963,24.947,25.231,25.119,25.333,25.194,25.28,25.231,25.14,25.29,25.124,25.333,25.006,25.242,25.258,25.162,25.183,25.065,25.102,24.618,0.0,0.0,0.0,22.084,24.126,24.677,24.699,25.076,25.033,24.92,24.882,24.861,24.893,24.661,24.607,24.613,24.737,24.478,24.537,24.542,24.456,24.559,24.515,24.472,24.451,24.196,22.795,20.401,19.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,24.672,24.984,25.017,25.07,25.333,25.339,25.467,25.483,25.446,25.43,25.472,25.483,25.408,25.371,25.355,25.387,25.333,25.462,25.44,25.317,25.119,24.25,0.0,0.0,0.0,23.009,24.505,25.237,25.086,25.403,25.43,25.263,25.162,25.183,25.033,24.92,24.742,24.726,24.737,24.575,24.618,24.618,24.542,24.645,24.526,24.629,24.618,24.429,24.148,23.135,23.014,22.222,19.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,25.097,25.221,25.221,25.322,25.579,25.558,25.638,25.686,25.569,25.59,25.681,25.74,25.74,25.579,25.622,25.585,25.729,25.595,25.585,25.446,25.054,0.0,0.0,0.0,0.0,23.827,25.274,25.531,25.451,25.942,25.804,25.745,25.617,25.66,25.231,25.081,24.791,24.694,24.737,24.645,24.704,24.65,24.505,24.656,24.823,24.586,24.634,24.65,24.499,24.44,24.321,24.234,23.063,23.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,25.204,25.317,25.419,25.569,25.579,25.644,25.825,25.852,25.782,25.825,25.697,26.065,25.99,25.862,25.921,25.99,25.798,25.766,25.814,25.574,24.434,0.0,0.0,0.0,21.38,24.451,25.66,26.06,25.958,26.235,26.145,26.177,26.065,25.868,25.483,25.231,24.925,24.893,24.801,24.78,24.753,24.569,24.645,24.785,24.774,24.688,24.758,24.64,24.618,24.65,24.445,24.602,24.278,24.148,22.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.877,25.322,25.36,25.585,25.515,25.644,25.809,25.841,25.862,25.964,25.916,26.081,25.948,26.193,26.006,26.113,26.033,26.23,26.022,25.985,25.263,23.009,0.0,0.0,0.0,22.277,25.049,26.006,26.246,26.331,26.59,26.5,26.506,26.49,26.081,25.686,25.322,25.097,25.027,24.909,24.737,24.774,24.871,24.861,24.817,24.785,24.742,24.785,24.548,24.596,24.575,24.483,24.542,24.51,24.488,24.261,21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.952,25.611,25.553,25.628,25.633,25.804,26.006,25.985,25.974,26.134,26.113,26.15,26.214,26.262,26.177,26.246,26.24,26.416,26.262,26.033,24.44,0.0,0.0,0.0,19.639,23.299,25.59,26.431,26.479,26.643,26.829,26.728,26.829,26.733,26.569,26.091,25.686,25.263,25.043,25.043,24.963,24.774,24.834,24.828,24.93,24.737,24.785,24.78,24.661,24.65,24.699,24.596,24.575,24.478,24.499,24.553,23.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.124,25.569,25.766,25.686,25.841,25.926,26.107,25.932,26.139,26.182,26.161,26.347,26.341,26.463,26.606,26.463,26.585,26.702,26.304,25.846,23.222,0.0,0.0,0.0,20.659,24.461,25.985,26.585,26.961,26.649,27.034,27.034,26.987,27.056,26.897,26.484,26.033,25.403,25.312,25.14,25.102,25.14,25.097,25.221,25.027,24.828,24.807,24.64,24.688,24.72,24.672,24.694,24.683,24.623,24.586,24.64,24.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
