0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.278,24.278,24.229,24.31,24.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.402,24.288,24.391,24.326,24.44,24.478,24.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.591,24.488,24.494,24.44,24.402,24.532,24.694,24.472,24.575,24.142,23.702,23.795,23.626,23.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.667,24.661,24.656,24.575,24.64,24.677,24.645,24.801,24.791,24.688,24.618,24.256,24.012,23.773,23.642,23.533,23.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.753,24.898,24.882,24.807,24.807,24.753,24.807,24.93,24.904,24.936,24.817,24.456,24.158,23.941,23.849,23.631,23.593,23.512,23.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.963,24.963,24.957,24.947,24.898,24.93,24.904,24.92,25.14,25.049,25.097,24.974,24.591,24.196,24.196,24.045,23.854,23.757,23.735,23.588,23.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.909,25.043,24.99,25.124,25.14,25.07,25.151,25.065,25.43,25.322,25.237,25.215,25.242,24.586,24.31,24.142,24.066,24.066,23.713,23.659,23.544,23.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.054,25.054,25.215,25.263,25.204,25.221,25.263,25.349,25.306,25.456,25.51,25.44,25.505,25.29,24.898,24.51,24.299,24.153,24.185,23.963,23.827,23.784,23.68,23.757,23.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.199,25.258,25.28,25.306,25.258,25.488,25.467,25.472,25.494,25.601,25.574,25.483,25.702,25.772,25.065,24.747,24.434,24.305,24.478,24.061,24.164,24.023,24.061,23.702,23.757,23.599,23.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,25.038,25.215,25.419,25.43,25.296,25.462,25.499,25.579,25.633,25.531,25.804,25.841,25.729,25.841,25.798,25.371,25.017,24.801,24.548,24.613,24.451,24.272,24.348,24.142,23.909,23.849,23.729,23.599,23.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,25.183,25.478,25.419,25.467,25.542,25.574,25.622,25.622,25.788,25.761,25.953,25.932,25.958,26.102,26.309,25.868,25.376,25.011,24.817,24.828,24.909,24.758,24.526,24.283,24.158,23.893,23.844,23.637,23.648,23.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
