0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.113,33.561,33.824,34.082,34.008,33.894,33.665,33.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.516,33.983,34.191,34.522,34.517,34.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71,34.126,34.24,34.393,34.423,34.448,34.29,34.22,34.052,33.789,33.003,0.0,0.0,0.0,0.0,0.0,33.725,34.107,34.25,34.448,34.546,34.6,34.586,34.462,34.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.068,34.087,34.324,34.462,34.576,34.512,34.383,34.378,34.265,34.156,34.097,33.77,33.854,0.0,0.0,0.0,33.904,34.171,34.398,34.408,34.507,34.507,34.61,34.586,34.586,34.492,34.393,33.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.366,33.476,33.476,34.082,34.388,34.492,34.477,34.581,34.452,34.472,34.324,34.398,34.117,34.166,34.027,34.097,32.346,32.075,33.367,34.008,34.393,34.507,34.526,34.512,34.576,34.625,34.586,34.64,34.477,34.354,33.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.407,33.516,33.928,34.369,34.462,34.522,34.536,34.517,34.462,34.354,34.388,34.29,34.156,34.121,34.057,34.285,33.287,32.873,33.869,34.201,34.517,34.531,34.517,34.561,34.576,34.526,34.546,34.487,34.408,34.378,34.037,32.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.422,33.327,33.834,34.112,34.275,34.452,34.378,34.383,34.448,34.457,34.364,34.349,34.295,34.265,34.141,34.092,34.027,34.364,33.804,33.948,34.255,34.526,34.507,34.418,34.531,34.581,34.492,34.561,34.566,34.364,34.245,34.126,33.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.281,33.357,33.725,34.067,34.136,34.186,34.462,34.27,34.408,34.413,34.304,34.304,34.304,34.25,34.136,34.072,34.057,34.082,34.792,34.482,34.126,34.29,34.507,34.512,34.526,34.536,34.536,34.551,34.536,34.551,34.487,34.29,34.176,33.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.716,33.202,33.581,33.923,34.206,34.141,34.23,34.354,34.364,34.423,34.374,34.472,34.245,34.25,34.26,34.097,34.112,34.003,34.022,34.591,34.743,34.206,34.265,34.408,34.452,34.487,34.482,34.556,34.536,34.551,34.502,34.245,34.196,34.21,34.141,33.814,33.496,33.287,34.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.008,33.541,33.894,33.943,34.087,34.21,34.112,34.166,34.329,34.235,34.359,34.334,34.314,34.166,34.26,34.166,34.037,33.765,33.685,34.156,34.95,34.581,34.344,34.448,34.438,34.398,34.472,34.482,34.467,34.546,34.334,34.166,34.309,34.566,34.561,34.393,34.398,34.24,34.388,34.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
