0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.387,32.611,32.764,32.811,32.729,32.541,32.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94,33.502,33.491,33.42,33.444,33.491,33.549,33.584,33.549,33.339,33.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94,33.35,33.479,33.456,33.444,33.502,33.549,33.572,33.584,33.537,33.467,33.397,33.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.046,33.42,33.385,33.327,33.35,33.409,33.491,33.526,33.514,33.456,33.397,33.397,33.397,33.42,33.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28,33.339,33.362,33.385,33.432,33.502,33.584,33.584,33.526,33.467,33.42,33.397,33.35,33.409,33.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.339,33.304,33.257,33.35,33.432,33.502,33.561,33.619,33.619,33.537,33.479,33.444,33.409,33.339,33.35,33.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.245,33.304,33.339,33.42,33.491,33.537,33.584,33.619,33.607,33.549,33.502,33.479,33.432,33.315,33.292,33.222,32.434,0.0,0.0,0.0,0.0,0.0,0.0,32.611,32.576,32.588,32.564,32.387,31.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.058,33.175,33.28,33.374,33.456,33.514,33.549,33.584,33.607,33.596,33.561,33.526,33.526,33.514,33.432,33.304,33.257,33.163,0.0,0.0,0.0,0.0,0.0,32.21,32.658,32.635,32.599,32.505,32.505,32.47,32.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.104,33.186,33.21,33.268,33.362,33.467,33.526,33.549,33.561,33.584,33.596,33.572,33.549,33.514,33.432,33.268,33.233,33.116,32.187,0.0,0.0,0.0,32.246,32.505,32.588,32.552,32.517,32.529,32.541,32.541,32.529,32.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.434,33.175,33.233,33.222,33.257,33.327,33.432,33.502,33.514,33.537,33.561,33.572,33.561,33.526,33.467,33.385,33.222,33.198,33.081,32.269,0.0,0.0,32.021,32.705,32.717,32.635,32.576,32.541,32.529,32.599,32.611,32.67,32.646,32.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.741,33.151,33.233,33.21,33.233,33.292,33.374,33.444,33.479,33.514,33.549,33.549,33.537,33.479,33.385,33.304,33.175,33.151,33.081,32.517,31.665,31.642,32.458,32.893,32.776,32.646,32.599,32.588,32.588,32.694,32.717,32.823,32.846,32.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.975,33.151,33.21,33.175,33.198,33.245,33.315,33.397,33.456,33.491,33.514,33.514,33.491,33.432,33.35,33.268,33.14,33.093,33.093,32.858,32.482,32.47,32.811,32.917,32.741,32.611,32.611,32.635,32.67,32.776,32.846,32.952,32.987,32.47,31.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
