0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.273,31.38,31.392,31.392,31.368,31.356,31.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.606,31.535,31.416,31.404,31.392,31.368,31.368,31.368,31.332,31.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.688,29.579,29.397,29.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.511,31.582,31.523,31.451,31.428,31.404,31.392,31.368,31.332,31.285,31.13,30.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.483,30.387,30.195,30.098,30.05,29.942,29.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.618,31.475,31.499,31.487,31.451,31.416,31.463,31.428,31.356,31.285,31.165,30.998,30.519,0.0,0.0,0.0,0.0,0.0,29.567,30.483,30.399,30.219,30.11,30.026,29.918,29.7,29.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.594,31.546,31.463,31.523,31.535,31.499,31.475,31.487,31.451,31.368,31.297,31.213,31.165,30.867,0.0,0.0,0.0,0.0,29.215,30.135,30.507,30.363,30.243,30.123,30.014,29.881,29.761,29.446,28.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.451,31.463,31.439,31.499,31.511,31.499,31.487,31.475,31.451,31.404,31.356,31.297,31.308,31.082,29.567,0.0,0.0,0.0,30.243,30.471,30.447,30.459,30.459,30.375,30.279,30.171,30.026,29.797,29.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.13,31.356,31.404,31.404,31.416,31.428,31.451,31.475,31.499,31.499,31.499,31.475,31.439,31.38,31.38,31.201,0.0,0.0,0.0,29.579,30.723,30.699,30.687,30.591,30.507,30.423,30.351,30.219,29.93,29.664,28.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,30.783,31.225,31.249,31.32,31.344,31.332,31.356,31.416,31.475,31.558,31.594,31.57,31.523,31.451,31.404,31.237,30.074,28.325,28.325,30.026,30.998,30.879,30.867,30.747,30.639,30.555,30.507,30.435,30.159,29.942,29.543,29.227,29.045,28.887,28.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.652,31.01,31.153,31.153,31.213,31.249,31.273,31.32,31.392,31.487,31.594,31.653,31.642,31.606,31.523,31.451,31.308,30.243,28.692,28.692,30.243,31.142,31.058,30.998,30.891,30.783,30.711,30.663,30.603,30.363,30.123,29.857,29.724,29.603,29.458,29.288,28.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
