0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.331,29.599,29.609,29.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.382,29.506,29.563,29.635,29.722,29.789,29.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.619,29.542,29.552,29.676,29.645,29.712,29.619,29.64,29.434,0.0,0.0,0.0,0.0,0.0,0.0,28.87,29.02,28.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.516,29.594,29.547,29.635,29.614,29.733,29.733,29.686,29.671,29.65,29.413,0.0,0.0,0.0,0.0,29.072,29.005,29.165,29.145,28.974,29.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.444,29.558,29.625,29.712,29.81,29.805,29.753,29.815,29.676,29.681,29.692,29.64,0.0,0.0,0.0,29.057,29.046,29.145,29.201,29.139,29.041,29.155,29.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.599,29.692,29.645,29.892,29.769,29.784,29.805,29.851,29.841,29.728,29.784,29.707,29.758,29.717,0.0,29.48,29.181,29.212,29.119,29.15,29.201,29.207,29.155,29.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.625,29.748,29.938,29.99,29.933,29.907,29.907,29.949,29.83,29.758,29.784,29.671,29.686,29.81,29.728,29.645,29.382,29.315,29.212,29.15,29.284,29.217,29.17,29.067,28.974,0.0,0.0,0.0,30.251,30.507,30.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,29.758,29.877,29.995,30.077,30.169,30.123,30.123,29.933,30.015,29.928,29.825,29.753,29.722,29.702,29.81,30.082,29.743,29.351,29.325,29.279,29.362,29.201,29.134,29.186,29.16,29.16,0.0,0.0,30.599,30.782,30.782,30.721,30.711,30.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,29.794,30.041,30.205,30.2,30.354,30.097,30.297,30.159,30.195,29.897,29.985,29.933,29.753,29.599,29.666,30.061,30.082,29.676,29.563,29.393,29.294,29.212,29.238,29.088,29.082,29.393,29.377,30.696,30.823,30.839,30.731,30.731,30.767,30.635,30.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,30.005,30.338,30.343,30.394,30.461,30.374,30.343,30.415,30.22,30.067,29.907,29.933,29.8,29.784,29.738,30.072,30.118,29.81,29.547,29.346,29.356,29.279,29.165,29.181,29.067,29.882,30.538,30.833,30.767,30.996,30.854,30.833,30.711,30.645,30.43,29.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.692,30.067,30.354,30.507,30.706,30.762,30.609,30.451,30.313,30.42,30.179,30.185,29.866,29.681,29.65,29.728,29.923,30.415,29.969,29.614,29.418,29.346,29.3,29.269,29.077,29.072,30.41,30.854,30.864,30.803,30.9,30.889,30.818,30.788,30.742,30.599,30.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.655,30.01,30.348,30.68,30.828,30.828,30.645,30.532,30.425,30.43,30.256,30.108,29.969,29.861,29.851,29.733,29.995,30.604,30.046,29.779,29.465,29.3,29.351,29.181,29.181,29.356,30.686,30.879,30.803,30.859,30.961,30.777,30.793,30.747,30.757,30.604,30.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.686,29.954,30.205,30.604,30.879,30.94,30.701,30.563,30.486,30.43,30.251,30.144,30.026,29.836,29.841,29.769,29.928,30.839,30.364,29.779,29.506,29.336,29.48,29.284,29.176,29.346,30.655,30.777,30.691,30.803,30.879,30.731,30.747,30.777,30.665,30.604,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.681,29.964,30.174,30.522,30.833,30.844,30.803,30.563,30.527,30.466,30.435,30.267,30.031,29.99,29.784,29.784,29.897,30.905,30.629,30.051,29.645,29.455,29.475,29.341,29.403,29.434,30.655,30.742,30.66,30.711,30.742,30.65,30.782,30.629,30.619,30.451,29.181,30.655,31.59,31.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,29.439,29.753,29.882,30.144,30.374,30.527,30.686,30.67,30.604,30.553,30.527,30.42,30.369,30.159,30.01,29.954,29.866,29.841,30.864,31.134,30.609,30.113,29.985,29.897,29.892,29.702,30.02,30.67,30.833,30.691,30.67,30.711,30.599,30.594,30.629,30.584,30.517,31.59,31.832,31.949,32.11,32.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,29.403,29.728,30.0,30.179,30.379,30.512,30.655,30.66,30.512,30.624,30.538,30.492,30.451,30.215,30.128,30.087,29.907,29.918,30.599,31.037,30.665,30.42,30.297,30.292,30.415,30.486,31.63,31.093,30.849,30.66,30.686,30.548,30.594,30.696,30.818,31.23,31.747,31.832,31.838,31.999,31.944,32.115,32.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,29.733,29.959,30.051,30.236,30.486,30.635,30.507,30.624,30.553,30.471,30.497,30.43,30.43,30.333,30.287,30.118,30.159,30.097,30.956,31.006,30.828,30.471,30.517,30.466,30.517,30.966,32.014,31.494,31.128,30.721,30.609,30.65,30.532,30.782,31.443,31.701,31.56,31.757,31.797,31.984,32.044,32.241,32.276,32.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.465,29.717,29.933,30.103,30.241,30.497,30.578,30.68,30.573,30.589,30.573,30.532,30.512,30.502,30.348,30.195,30.205,30.328,31.179,31.017,30.813,30.696,30.645,30.629,30.788,30.915,31.731,31.56,31.458,31.306,30.971,30.788,30.956,31.711,31.666,31.367,31.473,31.651,31.721,31.883,32.024,32.024,32.241,32.361,32.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.491,29.784,30.072,30.302,30.256,30.476,30.629,30.553,30.747,30.726,30.645,30.619,30.686,30.66,30.333,30.323,30.313,30.788,31.342,30.971,30.971,30.721,30.925,31.017,30.961,31.088,31.458,31.615,31.347,31.321,31.352,31.448,31.757,31.928,31.509,31.235,31.245,31.463,31.565,31.767,32.004,32.034,32.351,32.432,32.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.707,30.133,30.092,30.241,30.287,30.42,30.65,30.686,30.844,30.966,31.042,31.088,30.971,30.971,30.65,30.614,30.991,31.534,31.306,31.006,30.849,30.839,30.833,30.905,30.991,31.164,31.377,31.565,31.316,31.195,31.281,31.549,31.908,32.12,31.443,31.139,31.103,31.306,31.509,31.56,31.873,32.004,32.321,32.311,32.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.949,30.226,30.22,30.364,30.451,30.65,30.721,30.803,30.976,31.123,31.195,31.195,31.215,31.337,30.976,31.083,31.772,31.696,31.372,30.91,30.884,30.823,30.981,30.945,30.925,31.159,31.418,31.443,31.463,31.306,31.347,31.63,32.029,32.402,31.6,31.098,30.951,31.291,31.519,31.63,31.858,31.984,32.261,32.336,32.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,30.318,30.44,30.522,30.619,30.624,30.864,30.961,31.067,31.042,31.22,31.24,31.261,31.463,31.433,31.514,31.731,32.09,31.64,31.108,30.961,30.798,30.889,30.945,30.986,31.042,31.189,31.205,31.408,31.575,31.479,31.64,31.817,31.989,32.306,31.999,31.052,30.981,31.113,31.392,31.479,31.737,31.944,32.024,32.231,32.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
