0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.838,33.974,34.021,33.997,34.502,34.232,33.502,34.144,33.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.005,33.65,34.25,34.297,34.379,34.484,34.642,34.373,34.391,34.109,34.168,33.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.969,33.697,34.05,34.25,34.514,34.52,34.59,34.637,34.473,34.426,34.209,34.179,33.98,33.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.974,34.085,34.256,34.355,34.484,34.631,34.683,34.549,34.414,34.379,34.209,34.003,34.015,34.015,33.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.904,33.632,34.273,34.285,34.402,34.344,34.525,34.584,34.584,34.625,34.361,34.244,34.285,33.968,34.062,33.762,33.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.437,33.98,33.98,34.326,34.32,34.291,34.361,34.502,34.461,34.52,34.455,34.32,34.15,34.185,33.962,33.88,33.75,33.183,32.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.567,33.974,34.279,34.326,34.402,34.467,34.326,34.496,34.303,34.402,34.455,34.314,34.038,34.009,33.768,33.856,33.732,33.183,31.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.684,33.991,34.203,34.414,34.256,34.197,34.326,34.432,34.32,34.426,34.215,34.25,34.068,34.068,33.897,33.915,33.555,33.661,33.484,32.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.922,33.65,34.085,34.209,34.232,34.391,34.226,34.361,34.361,34.226,34.238,34.273,34.185,33.985,33.974,33.897,33.579,33.597,33.543,33.301,31.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.667,33.667,33.933,34.109,34.15,34.32,34.221,34.209,34.203,34.226,34.085,34.244,34.156,33.903,33.832,33.838,33.49,33.224,33.254,32.928,28.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.684,33.691,33.915,34.027,34.033,34.121,34.209,34.32,34.15,34.185,34.215,34.08,34.232,34.109,33.821,33.656,33.496,33.49,33.171,33.171,32.957,31.764,0.0,0.0,0.0,0.0,0.0,31.307,32.833,32.773,32.273,32.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.437,33.762,33.956,34.226,34.085,34.174,34.144,34.162,34.085,34.273,34.168,34.115,34.115,34.085,33.88,33.685,33.496,33.301,33.123,32.833,32.66,29.399,0.0,0.0,0.0,0.0,31.95,32.69,33.088,33.153,33.005,32.511,32.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.636,33.437,33.927,33.95,33.98,34.132,34.132,34.021,34.074,33.991,34.027,34.185,34.109,34.062,33.921,33.614,33.467,33.313,33.301,32.916,32.696,32.285,0.0,0.0,0.0,0.0,31.854,32.779,33.117,33.094,33.094,33.088,33.094,33.248,33.171,31.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.195,33.337,33.885,34.038,34.091,33.991,33.968,34.038,34.074,33.909,34.103,34.009,33.938,33.88,33.785,33.614,33.26,33.129,32.945,32.642,32.434,31.548,0.0,0.0,0.0,0.0,31.752,32.767,33.07,33.183,33.218,33.206,33.36,33.177,33.147,32.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.058,33.738,33.726,33.891,34.015,34.068,34.074,33.997,33.98,33.868,33.856,33.88,33.927,33.538,33.685,33.348,33.271,33.064,32.868,32.702,32.66,32.38,0.0,0.0,0.0,0.0,32.529,33.064,33.123,33.183,33.112,33.254,33.36,33.212,33.106,32.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.559,33.378,33.715,33.85,34.015,33.791,34.068,33.827,33.944,34.021,33.944,33.897,33.891,33.726,33.732,33.526,33.26,33.135,32.868,32.916,32.648,32.511,31.542,0.0,0.0,0.0,31.367,32.945,33.058,33.112,33.07,33.029,33.171,33.189,33.206,33.23,33.508,33.277,31.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.153,33.579,33.768,33.703,33.821,33.885,33.703,33.844,33.762,33.815,33.868,33.691,33.797,33.726,33.573,33.313,33.26,32.88,32.981,32.732,32.648,32.505,29.76,0.0,0.0,0.0,32.386,32.862,33.106,32.963,33.112,33.141,33.023,33.248,33.319,33.431,33.709,33.626,32.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.636,33.443,33.673,33.791,33.744,33.75,33.815,33.838,33.956,33.762,33.797,33.703,33.685,33.608,33.402,33.283,33.112,32.868,32.91,32.791,32.791,32.577,0.0,0.0,0.0,0.0,31.956,32.862,33.082,33.064,33.052,33.123,33.177,33.242,33.319,33.815,34.121,34.103,33.915,32.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.046,33.526,33.691,33.762,33.744,33.732,33.821,33.785,33.726,33.774,33.732,33.632,33.72,33.72,33.661,33.473,33.36,33.135,32.821,32.755,32.696,32.547,0.0,0.0,0.0,31.644,32.791,33.023,33.106,32.951,33.094,33.23,33.218,33.271,33.484,34.285,34.484,34.484,34.273,34.144,34.08,32.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.968,33.313,33.549,33.685,33.762,33.862,33.791,33.821,33.803,33.88,33.827,33.827,33.815,33.768,33.709,33.538,33.467,33.206,32.928,33.023,32.957,32.618,31.746,0.0,0.0,0.0,32.624,33.129,33.177,33.396,33.171,33.171,33.538,33.573,33.538,33.673,34.525,34.473,34.473,34.291,34.215,34.35,34.074,33.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.696,32.951,33.455,33.62,33.62,33.732,33.785,33.732,33.791,33.85,33.585,33.921,33.838,33.774,33.567,33.473,33.271,33.034,32.928,33.1,33.005,32.672,0.0,0.0,0.0,0.0,32.368,33.23,33.337,33.691,33.597,33.602,33.538,34.015,34.003,34.285,34.578,34.391,34.543,34.578,34.619,34.607,34.49,34.367,31.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.998,33.147,33.419,33.567,33.774,33.832,33.809,33.809,33.661,33.679,33.65,33.626,33.779,33.673,33.656,33.543,33.242,33.242,33.129,33.076,33.046,32.583,0.0,0.0,0.0,31.042,33.248,33.638,33.673,33.768,33.909,33.791,33.874,34.443,34.625,34.707,34.385,34.543,34.496,34.578,34.701,34.701,34.672,34.777,34.543,33.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.732,33.147,33.313,33.597,33.703,33.691,33.638,33.697,33.661,33.715,33.685,33.685,33.685,33.697,33.632,33.697,33.656,33.461,33.23,33.129,32.636,0.0,0.0,0.0,0.0,32.183,33.614,33.874,33.838,34.085,34.085,34.232,34.355,34.789,34.789,34.578,34.35,34.467,34.537,34.584,34.789,34.701,34.754,34.765,34.537,33.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.129,33.455,33.295,33.36,33.36,33.325,33.484,33.467,33.543,33.331,33.473,33.715,33.591,33.632,33.691,33.697,33.667,33.425,33.384,32.344,0.0,0.0,0.0,0.0,32.302,33.218,33.774,33.774,33.844,34.185,34.209,34.449,34.584,34.625,34.619,34.402,34.314,34.379,34.414,34.578,34.707,34.654,34.812,34.718,34.49,33.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.464,33.058,33.153,33.313,33.301,33.354,33.348,33.39,33.413,33.396,33.496,33.425,33.65,33.891,33.827,33.832,33.738,33.502,33.1,29.876,0.0,0.0,0.0,0.0,31.986,33.177,33.697,34.027,34.044,34.185,34.262,34.637,34.619,34.572,34.42,34.402,34.314,34.385,34.379,34.584,34.572,34.619,34.736,34.754,34.754,34.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.022,32.898,33.094,33.277,33.171,33.26,33.354,33.478,33.354,33.455,33.384,33.461,33.532,33.768,33.779,33.779,33.891,33.98,33.726,33.301,0.0,0.0,0.0,0.0,31.728,32.868,33.266,33.514,33.756,34.003,34.044,34.297,34.461,34.619,34.338,34.473,34.379,34.391,34.256,34.332,34.344,34.408,34.672,34.777,34.818,34.812,33.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.529,33.04,33.094,33.141,33.106,33.153,33.348,33.277,33.277,33.396,33.514,33.484,33.608,33.644,33.921,33.938,33.985,34.015,33.632,31.896,0.0,0.0,0.0,0.0,32.66,33.206,33.384,33.147,33.396,33.762,34.009,34.003,34.003,34.35,34.156,34.344,34.355,34.408,34.221,34.314,34.49,34.689,34.748,34.742,34.911,34.607,32.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.684,32.684,33.094,33.153,33.153,33.058,33.39,33.295,33.372,33.449,33.295,33.425,33.543,33.738,33.679,33.809,33.797,33.726,33.301,30.588,0.0,30.733,31.295,32.338,32.856,32.856,32.934,33.088,32.672,33.04,32.951,32.72,33.372,33.803,34.156,34.074,34.209,34.197,34.226,34.191,34.355,34.783,34.829,35.086,35.121,35.133,34.672,33.909,34.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.428,32.94,33.123,33.177,33.224,33.307,33.254,33.088,33.331,33.402,33.378,33.384,33.543,33.667,33.632,33.791,33.744,33.679,33.679,33.715,33.455,33.425,33.005,32.862,33.082,32.969,32.892,32.72,32.72,32.642,32.696,32.666,32.613,33.112,33.75,33.868,34.191,34.05,34.256,34.309,34.484,34.783,34.87,35.08,35.354,35.255,35.057,34.999,34.637,34.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.666,32.94,33.094,33.177,32.999,33.129,33.023,33.117,33.088,33.195,33.378,33.319,33.372,33.585,33.738,33.785,33.661,33.874,33.88,33.555,33.661,33.538,33.461,33.307,33.147,33.011,32.999,32.779,32.726,32.702,32.624,32.749,32.702,32.874,33.076,32.821,33.242,33.838,33.903,34.191,34.35,34.678,35.168,35.179,35.336,34.999,35.034,34.993,34.87,34.73,34.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.642,32.666,32.868,32.975,32.963,33.082,33.088,33.295,33.319,33.26,33.23,33.478,33.638,33.75,33.768,33.779,33.809,33.874,33.956,33.75,33.667,33.467,33.437,33.325,33.147,32.957,32.91,32.868,32.922,32.791,32.815,32.732,32.797,32.749,32.684,32.714,32.922,33.23,33.2,33.891,34.426,34.718,34.952,34.958,35.045,34.789,34.964,34.789,34.812,34.683,34.549,34.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.338,32.624,32.607,32.88,33.076,33.165,33.271,33.39,33.248,33.384,33.384,33.661,33.602,33.85,33.827,33.827,33.927,33.915,33.891,33.809,33.726,33.679,33.532,33.354,33.289,33.165,33.1,33.129,33.094,33.129,32.874,32.833,33.123,32.839,32.904,32.66,32.642,32.803,33.2,33.271,34.215,34.759,34.572,34.713,34.783,34.783,34.59,34.607,34.625,34.666,34.678,34.596,33.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
