0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.979,24.045,24.061,24.007,24.017,23.8,23.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.963,23.963,24.012,24.028,24.007,24.034,23.865,23.974,23.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.023,23.974,23.898,24.039,24.023,24.023,23.941,23.958,23.713,23.615,23.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.718,23.08,23.031,23.052,23.042,23.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.914,23.86,23.958,23.86,23.985,23.985,23.914,23.996,23.958,23.876,23.816,23.571,23.604,0.0,0.0,0.0,0.0,0.0,0.0,23.091,23.118,23.26,23.107,23.173,23.129,23.085,23.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.072,23.903,23.86,23.882,23.827,23.854,23.969,23.882,23.882,23.909,23.74,23.816,23.74,23.571,0.0,0.0,0.0,0.0,0.0,22.817,22.817,23.26,23.299,23.107,23.167,23.299,23.085,23.266,23.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.947,23.947,23.811,23.865,23.827,24.007,23.887,23.941,23.92,23.947,23.887,23.713,23.637,23.637,23.555,0.0,0.0,0.0,22.404,22.41,23.222,23.359,23.255,23.337,23.255,23.255,23.249,23.359,23.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,24.175,24.061,24.017,23.947,23.876,23.876,23.887,23.947,23.974,23.914,23.887,23.887,23.767,23.762,23.757,23.697,0.0,0.0,0.0,23.124,22.844,23.484,23.359,23.501,23.462,23.397,23.435,23.359,23.255,23.266,23.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,24.142,24.142,24.05,24.012,23.876,23.958,23.882,23.947,24.082,23.974,23.963,23.865,23.914,23.914,23.854,23.724,23.55,0.0,23.277,23.031,23.353,23.637,23.615,23.571,23.659,23.659,23.533,23.381,23.26,23.31,23.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.38,24.294,24.196,24.169,24.148,24.11,23.952,23.952,24.115,24.001,23.974,24.072,23.974,24.023,23.969,24.001,23.767,23.561,23.408,23.408,23.408,23.854,23.637,23.86,23.806,23.757,23.702,23.637,23.528,23.441,23.61,23.61,23.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.218,24.299,24.332,24.169,24.104,24.164,24.061,24.142,24.126,24.11,24.034,24.066,24.066,24.034,24.001,24.001,23.909,23.871,23.577,23.419,23.561,23.604,23.92,24.045,24.045,23.833,23.784,23.637,23.642,23.67,23.626,23.702,24.093,24.104,23.735,23.795,23.795,23.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.386,24.261,24.229,24.348,24.185,24.11,24.11,24.148,24.18,24.072,24.158,24.169,24.023,24.088,24.082,23.74,23.996,23.871,23.882,23.571,23.561,23.958,24.326,24.077,24.164,24.066,24.066,23.849,23.952,23.67,24.023,24.299,24.093,24.066,23.969,23.882,23.941,23.784,23.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.359,24.515,24.229,24.348,24.375,24.326,24.31,24.31,24.326,24.256,24.256,24.256,24.234,24.11,24.082,24.034,23.963,23.936,23.708,23.789,23.659,24.175,24.623,24.623,24.586,24.375,24.104,24.24,24.272,24.158,24.461,24.532,24.229,24.131,23.92,23.92,23.811,23.795,23.811,23.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.407,24.397,24.359,24.456,24.456,24.37,24.353,24.31,24.305,24.337,24.234,24.191,24.25,24.218,24.202,24.093,24.093,23.898,23.854,23.789,23.686,23.887,24.58,24.898,25.108,24.656,24.553,24.461,24.461,24.774,24.834,24.532,24.342,24.267,24.007,23.936,23.99,23.778,23.762,23.909,23.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.407,24.505,24.494,24.499,24.515,24.44,24.44,24.353,24.467,24.337,24.261,24.288,24.25,24.18,24.148,24.12,24.061,24.088,24.088,23.925,23.719,23.887,24.553,25.086,25.108,24.85,25.215,24.893,25.006,25.022,25.022,24.58,24.337,24.267,24.153,24.175,23.99,23.925,23.996,23.903,23.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.483,24.542,24.634,24.634,24.623,24.505,24.51,24.602,24.456,24.467,24.332,24.337,24.315,24.218,24.148,24.148,24.088,23.985,23.969,23.903,23.893,23.963,25.151,25.151,25.344,25.403,25.215,25.349,25.633,25.424,24.882,24.828,24.434,24.278,24.164,24.164,24.11,24.202,23.996,24.11,24.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.564,24.72,24.667,24.667,24.672,24.672,24.521,24.58,24.58,24.499,24.526,24.337,24.353,24.402,24.191,24.245,24.185,24.088,24.088,23.979,23.979,24.18,25.488,25.44,25.665,25.67,25.515,25.542,25.878,25.734,24.936,24.591,24.591,24.586,24.402,24.088,24.305,24.175,24.055,24.088,24.088,23.833,23.61,23.479,23.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.634,24.72,24.861,24.807,24.834,24.672,24.677,24.683,24.661,24.542,24.542,24.483,24.337,24.402,24.375,24.185,24.185,24.093,24.099,24.082,24.012,25.06,25.06,25.67,25.793,25.67,25.873,25.921,25.878,25.317,24.807,24.774,24.667,24.521,24.521,24.456,24.402,24.342,24.207,24.082,24.039,23.757,23.528,23.604,23.561,23.348,23.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.445,24.898,24.866,24.866,24.85,24.882,24.677,24.812,24.791,24.65,24.596,24.64,24.44,24.434,24.299,24.299,24.223,24.245,24.099,24.207,24.407,24.51,25.772,25.958,25.761,25.836,25.932,25.932,26.038,24.904,24.807,25.188,25.043,24.629,24.634,24.834,24.548,24.521,24.288,24.288,23.773,23.74,23.528,23.55,23.577,23.664,23.342,23.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.834,25.102,25.006,24.855,24.866,25.108,24.877,24.93,24.791,24.791,24.613,24.634,24.44,24.726,24.488,24.456,24.467,24.467,24.207,24.25,24.25,25.574,25.985,25.958,25.846,26.044,25.9,26.107,25.702,24.785,25.172,25.435,25.435,25.221,25.027,24.834,24.984,24.661,24.494,24.104,24.012,23.719,23.615,23.691,23.691,23.653,23.49,23.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.065,25.258,25.258,25.135,25.092,25.108,25.108,25.188,25.043,24.898,24.979,24.855,24.737,24.683,24.683,24.537,24.515,24.38,24.429,25.145,25.387,25.99,25.905,25.873,26.022,26.06,26.06,26.107,23.871,24.137,25.814,26.044,25.686,25.472,25.472,25.392,25.183,24.661,24.391,24.137,24.012,23.789,23.871,23.708,23.691,23.522,23.522,23.331,22.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.462,25.301,25.462,25.601,25.392,25.285,25.419,25.419,25.269,25.403,24.979,25.312,25.339,24.974,24.866,25.414,24.984,24.72,24.526,24.526,25.9,26.028,25.905,26.065,25.99,26.038,26.208,26.091,25.242,25.579,26.208,26.208,26.224,26.091,25.601,25.857,25.478,24.807,24.359,24.256,24.055,23.893,23.8,23.8,23.593,23.588,23.43,23.441,23.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,25.387,25.462,25.708,25.654,25.601,25.515,25.713,25.542,25.649,25.633,25.633,25.804,25.702,25.339,25.985,25.878,25.414,25.44,24.925,23.893,25.638,25.985,25.985,26.012,25.846,25.99,25.83,25.777,26.091,24.451,26.283,26.288,26.336,26.091,26.182,26.145,26.054,26.054,25.162,24.596,24.256,24.218,24.039,23.882,23.871,23.795,23.621,23.441,23.452,23.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,25.542,25.665,25.868,25.82,25.681,25.83,25.884,25.884,26.017,26.177,26.23,26.193,26.23,26.293,26.458,26.458,26.389,26.044,24.925,24.586,25.905,25.894,26.022,25.873,25.953,25.718,25.537,25.537,25.558,25.724,26.283,26.203,26.081,26.091,26.171,26.224,26.166,25.804,24.941,24.941,24.467,24.256,24.039,24.001,24.077,23.795,23.697,23.719,23.539,23.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,25.102,25.782,25.756,25.82,25.836,25.873,25.905,25.942,25.98,26.086,26.118,26.267,26.267,26.32,26.421,26.532,26.559,26.235,25.44,26.065,25.964,25.926,25.718,25.59,25.59,25.435,25.397,25.387,25.221,25.296,25.708,25.974,25.579,25.788,26.123,26.224,26.161,26.309,25.531,24.753,24.844,24.521,24.153,24.007,24.007,23.958,23.833,23.719,23.626,23.446,22.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,25.713,25.644,25.644,25.697,25.782,25.873,25.98,25.969,25.98,26.022,26.193,26.214,26.293,26.347,26.347,26.442,26.182,26.235,26.07,25.905,25.964,25.82,25.547,25.67,25.424,25.258,25.258,25.253,25.237,25.296,25.242,25.285,25.579,25.713,25.59,26.107,26.293,26.075,26.075,25.231,24.683,24.478,24.488,24.332,24.158,24.25,23.941,23.833,23.544,23.43,23.233,22.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,25.686,25.724,25.59,25.793,25.761,25.916,25.953,25.953,26.033,26.049,26.193,26.166,26.129,26.166,26.107,25.878,26.06,25.873,25.996,25.996,25.873,25.537,25.547,25.419,25.285,25.29,25.21,25.237,25.108,25.054,25.076,25.076,25.156,25.365,25.59,25.478,26.075,26.463,25.905,25.633,25.086,24.834,24.575,24.575,24.521,24.045,23.941,23.697,23.544,23.43,23.321,23.31,22.866,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.371,25.676,25.926,25.884,25.83,25.83,25.9,25.836,25.953,25.702,25.798,25.974,25.948,25.948,25.862,25.852,25.878,25.692,25.702,25.825,25.734,25.505,25.569,25.531,25.365,25.365,25.322,25.156,25.237,25.14,25.017,24.974,25.076,25.06,25.07,25.194,25.312,25.312,26.139,26.038,25.633,25.708,25.183,24.909,24.898,24.85,24.44,23.898,23.686,23.686,23.512,23.462,23.31,23.222,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.628,25.676,25.745,25.772,25.889,25.878,25.868,25.868,25.569,25.537,25.798,25.628,25.681,25.563,25.82,25.681,25.713,25.686,25.628,25.628,25.601,25.526,25.553,25.376,25.355,25.328,25.124,25.231,25.102,25.049,25.06,25.06,24.957,25.06,25.06,25.043,25.221,25.387,25.937,25.937,25.9,25.558,25.183,25.467,25.408,24.85,24.088,23.947,23.599,23.544,23.479,23.479,23.457,23.359,22.476,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.414,25.841,25.782,25.772,25.681,25.585,25.617,25.633,25.414,25.654,25.585,25.531,25.531,25.579,25.563,25.681,25.601,25.499,25.451,25.488,25.435,25.59,25.44,25.478,25.478,25.43,25.263,25.231,25.113,25.108,25.017,25.086,25.011,25.022,25.0,24.941,24.941,24.957,25.049,25.563,25.263,25.124,25.51,25.435,25.43,25.097,24.315,23.844,23.844,23.522,23.61,23.642,23.561,23.337,23.244,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.788,25.628,25.644,25.542,25.499,25.499,25.456,25.387,25.414,25.414,25.451,25.435,25.558,25.467,25.419,25.43,25.537,25.537,25.494,25.424,25.435,25.451,25.408,25.472,25.381,25.349,25.242,25.167,25.151,25.151,24.99,25.092,25.011,25.054,24.941,25.011,24.909,24.877,24.925,24.855,24.823,24.823,24.968,25.456,25.43,25.333,24.645,24.261,23.833,23.675,23.68,23.582,23.571,23.571,23.342,22.034,0.0,0.0,0.0,0.0
0.0,0.0,25.156,25.654,25.537,25.537,25.505,25.483,25.446,25.408,25.322,25.451,25.387,25.43,25.43,25.381,25.467,25.499,25.467,25.478,25.456,25.494,25.494,25.44,25.563,25.408,25.451,25.414,25.349,25.317,25.312,25.258,25.113,24.968,24.968,25.038,24.952,24.941,24.952,24.93,24.877,24.85,24.694,24.764,24.742,24.968,24.968,25.488,25.156,24.645,24.521,24.007,23.675,23.724,23.664,23.571,23.364,23.249,23.249,0.0,0.0,0.0,0.0
