0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418,28.72,28.839,28.844,28.813,29.041,28.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72,28.818,28.953,29.067,29.036,28.994,28.948,28.989,28.969,28.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.813,28.953,28.969,28.948,28.958,29.088,29.0,29.057,29.005,28.984,28.891,28.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.761,29.0,29.119,29.051,29.036,29.17,29.077,29.051,29.077,29.093,28.917,28.937,28.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.917,29.0,29.067,29.114,29.15,29.15,29.222,29.15,29.139,29.315,29.072,29.051,29.031,28.989,28.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,28.751,29.134,29.051,29.129,29.191,29.253,29.191,29.134,29.232,29.269,29.238,29.258,29.139,29.062,28.958,28.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,29.227,29.15,29.196,29.263,29.134,29.222,29.3,29.284,29.393,29.289,29.269,29.243,29.284,29.16,29.051,28.797,28.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.129,29.165,29.289,29.248,29.227,29.305,29.362,29.475,29.382,29.408,29.346,29.351,29.294,29.263,29.062,29.155,29.041,28.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.181,29.232,29.196,29.258,29.274,29.227,29.387,29.367,29.382,29.382,29.269,29.439,29.403,29.248,29.248,29.217,29.072,29.139,28.761,28.434,28.293,28.168,28.116,28.116,28.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,29.17,29.196,29.413,29.351,29.331,29.305,29.372,29.413,29.382,29.429,29.434,29.413,29.532,29.47,29.408,29.429,29.362,29.377,29.062,28.865,28.486,28.423,28.152,28.1,28.178,28.267,28.241,28.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,28.937,29.16,29.336,29.362,29.403,29.382,29.408,29.356,29.372,29.429,29.408,29.527,29.547,29.547,29.475,29.511,29.439,29.341,28.886,28.543,28.392,28.147,28.314,28.209,28.428,28.314,28.23,28.355,28.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,29.176,29.305,29.547,29.449,29.511,29.439,29.475,29.429,29.434,29.578,29.527,29.516,29.666,29.666,29.552,29.511,29.475,29.465,28.86,28.532,28.293,28.293,28.241,28.298,28.366,28.319,28.293,28.444,28.251,27.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,29.305,29.429,29.48,29.506,29.712,29.583,29.599,29.542,29.418,29.527,29.609,29.573,29.65,29.65,29.614,29.743,29.625,29.341,28.72,28.486,28.418,28.272,28.355,28.371,28.569,28.512,28.439,28.439,28.355,28.376,28.564,28.621,28.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,29.455,29.712,29.63,29.738,29.712,29.702,29.589,29.625,29.594,29.64,29.635,29.625,29.789,29.661,29.671,29.805,29.841,29.336,28.849,28.543,28.517,28.355,28.355,28.361,28.569,28.538,28.532,28.434,28.439,28.402,28.382,28.366,28.303,28.126,28.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,28.896,29.496,29.686,29.769,29.733,29.743,29.748,29.836,29.805,29.774,29.655,29.733,29.784,29.789,29.769,29.815,29.897,29.928,29.455,28.865,28.642,28.595,28.397,28.527,28.48,28.548,28.595,28.434,28.486,28.506,28.418,28.35,28.215,28.157,28.021,28.1,28.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.17,29.496,29.758,29.846,30.0,29.907,29.943,29.913,29.974,29.959,29.877,29.825,29.743,29.8,29.841,29.861,29.995,30.02,29.496,28.979,28.808,28.72,28.553,28.569,28.631,28.699,28.506,28.491,28.538,28.486,28.465,28.335,28.282,28.215,28.048,28.11,28.199,28.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.279,29.702,29.882,29.928,30.026,30.082,30.015,30.185,30.072,30.01,29.995,29.954,29.949,29.995,29.892,29.918,30.133,30.159,29.722,29.196,28.839,28.766,28.704,28.699,28.725,28.756,28.751,28.647,28.647,28.548,28.382,28.376,28.204,28.204,28.084,28.042,28.11,28.126,28.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.465,29.758,30.185,30.169,30.261,30.226,30.097,30.169,30.144,30.046,30.179,30.164,30.031,29.995,30.128,30.113,30.261,30.384,29.985,29.434,29.165,28.875,28.771,28.74,28.699,28.751,28.704,28.756,28.834,28.564,28.579,28.225,28.199,28.236,28.048,28.183,28.042,28.084,28.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
