0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.024,24.075,23.973,23.947,23.922,23.909,23.896,23.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.062,24.113,24.126,24.088,24.011,24.024,24.024,23.986,23.922,23.947,23.922,23.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.088,24.088,24.1,24.126,24.075,24.075,24.1,24.075,24.011,23.96,23.96,23.96,23.909,23.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.088,24.088,24.113,24.1,24.075,24.075,24.062,24.1,24.1,24.075,24.037,24.011,23.947,23.909,23.909,23.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.075,24.126,24.126,24.1,24.075,24.062,24.062,24.049,24.062,24.088,24.075,24.049,24.011,24.011,23.934,23.909,23.922,23.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.113,24.139,24.139,24.126,24.1,24.1,24.075,24.062,24.075,24.075,24.075,24.037,24.049,23.998,23.934,23.934,23.934,23.973,23.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.037,24.062,24.113,24.139,24.126,24.113,24.1,24.1,24.075,24.075,24.049,24.037,23.986,23.986,23.973,23.986,23.986,23.973,23.998,23.986,23.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.011,24.075,24.126,24.139,24.126,24.1,24.1,24.062,24.075,24.049,24.049,23.986,23.973,23.922,23.934,23.973,24.011,24.011,24.049,24.011,24.049,24.062,24.139,24.075,24.126,24.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.986,24.011,24.1,24.126,24.113,24.1,24.062,24.062,24.037,24.037,23.998,23.998,23.922,23.909,23.845,23.871,23.922,23.973,24.024,24.049,24.049,24.049,24.164,24.164,24.19,24.177,24.1,24.075,24.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.986,24.062,24.1,24.126,24.049,24.062,24.062,24.049,24.011,23.998,23.947,23.947,23.896,23.871,23.832,23.871,23.934,23.96,23.96,24.024,24.049,24.113,24.228,24.228,24.202,24.202,24.202,24.151,24.113,24.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.909,23.909,23.96,24.049,24.024,24.049,24.037,24.062,24.062,24.037,23.986,23.922,23.909,23.832,23.819,23.794,23.896,23.973,23.934,23.96,23.998,24.113,24.113,24.228,24.228,24.241,24.215,24.228,24.177,24.202,24.113,23.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.794,23.858,23.883,23.96,23.922,23.96,23.96,24.037,24.049,24.011,23.96,23.96,23.922,23.883,23.794,23.794,23.922,23.973,23.947,23.947,23.973,24.139,24.215,24.266,24.253,24.304,24.279,24.279,24.253,24.228,24.075,23.896,23.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.755,23.755,23.768,23.858,23.909,23.909,23.909,24.011,23.947,23.986,23.947,23.947,23.934,23.871,23.794,23.794,23.858,23.922,23.934,23.947,24.011,24.139,24.19,24.253,24.304,24.304,24.304,24.279,24.304,24.304,24.202,23.973,23.883,23.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.807,23.755,23.73,23.768,23.858,23.858,23.858,23.858,23.858,23.896,23.934,23.922,23.922,23.922,23.909,23.845,23.832,23.909,23.922,23.947,23.934,24.011,24.088,24.215,24.241,24.33,24.33,24.368,24.343,24.355,24.317,24.164,23.973,24.024,23.947,23.998,23.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.768,23.73,23.691,23.691,23.743,23.832,23.781,23.794,23.845,23.845,23.883,23.909,23.909,23.922,23.883,23.845,23.896,23.973,23.96,23.986,23.986,24.164,24.215,24.317,24.279,24.355,24.381,24.406,24.381,24.381,24.381,24.317,24.19,24.177,24.075,24.024,24.024,23.947,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.794,23.73,23.666,23.691,23.755,23.755,23.743,23.743,23.819,23.871,23.883,23.883,23.896,23.922,23.934,23.909,23.986,23.973,23.986,23.986,24.011,24.075,24.266,24.317,24.368,24.355,24.419,24.457,24.457,24.444,24.393,24.381,24.304,24.368,24.304,24.228,24.037,23.986,23.986,23.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.794,23.755,23.691,23.679,23.755,23.768,23.755,23.755,23.807,23.871,23.896,23.883,23.934,23.934,23.973,23.973,24.037,24.037,24.011,24.011,24.062,24.139,24.202,24.343,24.482,24.444,24.47,24.457,24.482,24.482,24.444,24.419,24.419,24.368,24.355,24.253,24.253,24.113,24.024,23.986,23.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.819,23.73,23.691,23.704,23.755,23.794,23.794,23.794,23.807,23.896,23.896,23.922,23.922,23.986,24.011,24.024,24.062,24.037,24.075,24.075,24.19,24.151,24.343,24.444,24.571,24.495,24.571,24.533,24.533,24.47,24.444,24.432,24.419,24.419,24.419,24.381,24.266,24.113,24.049,23.986,24.011,23.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
