0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,26.842,26.799,26.863,26.81,26.784,26.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.863,27.015,27.057,27.089,27.078,27.047,27.068,27.015,26.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,27.319,27.309,27.346,27.251,27.22,27.188,27.173,27.204,27.125,27.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.146,27.34,27.518,27.377,27.492,27.56,27.429,27.424,27.361,27.424,27.194,27.094,27.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.136,27.466,27.649,27.639,27.701,27.644,27.675,27.665,27.592,27.586,27.487,27.351,27.251,27.304,26.936,0.0,0.0,0.0,25.89,25.869,25.916,25.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.388,27.691,27.691,27.873,27.764,27.884,27.967,27.884,27.868,27.753,27.639,27.429,27.398,27.414,27.288,26.531,25.437,25.9,26.197,26.192,26.102,26.144,25.922,25.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.492,27.607,27.759,27.983,27.998,28.019,28.025,28.212,28.061,28.097,27.92,27.764,27.696,27.388,27.377,27.314,27.089,26.203,26.398,26.425,26.287,26.309,26.272,26.24,26.123,26.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.524,27.806,27.884,28.051,28.279,28.29,28.321,28.259,28.29,28.284,28.071,27.952,27.68,27.586,27.545,27.388,27.309,26.684,26.652,26.562,26.43,26.372,26.356,26.234,26.234,26.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.377,27.607,27.795,28.014,28.17,28.295,28.264,28.523,28.502,28.544,28.471,28.321,28.139,27.785,27.691,27.44,27.492,27.466,26.878,26.81,26.673,26.546,26.636,26.509,26.388,26.219,26.102,26.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,27.167,27.44,27.623,27.853,28.108,28.233,28.326,28.492,28.596,28.632,28.653,28.689,28.482,28.274,27.946,27.733,27.633,27.44,27.44,26.989,26.999,26.82,26.705,26.578,26.573,26.361,26.414,26.282,26.118,26.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,27.377,27.586,27.691,28.035,28.17,28.31,28.565,28.565,28.575,28.704,28.668,28.647,28.642,28.316,28.061,27.952,27.738,27.675,27.628,27.209,27.162,26.978,26.852,26.747,26.599,26.61,26.393,26.277,26.245,26.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,27.393,27.639,27.873,28.061,28.165,28.43,28.632,28.585,28.725,28.865,28.746,28.834,28.533,28.445,28.196,27.957,27.8,27.691,27.853,27.492,27.487,27.188,26.852,26.673,26.668,26.531,26.531,26.356,26.409,26.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,27.23,27.419,27.665,27.967,28.144,28.425,28.528,28.668,28.715,28.854,28.854,28.828,28.725,28.601,28.492,28.264,27.998,27.842,27.675,27.832,27.738,27.529,27.209,26.978,26.873,26.736,26.567,26.589,26.52,26.367,26.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
