0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.748,31.808,31.808,31.938,31.938,31.891,31.784,31.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.045,31.974,31.938,31.938,31.974,31.926,31.879,31.82,31.748,31.748,31.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.985,32.092,32.056,31.997,31.974,31.985,31.985,31.903,31.82,31.772,31.772,31.808,31.772,31.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.926,32.092,32.104,32.033,31.997,31.997,32.021,32.021,31.926,31.855,31.808,31.808,31.784,31.796,31.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.187,32.175,32.08,32.056,32.104,32.092,32.08,32.068,32.021,31.962,31.891,31.831,31.808,31.772,31.725,31.725,31.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.187,32.187,32.139,32.127,32.163,32.163,32.163,32.139,32.08,32.009,31.974,31.926,31.831,31.725,31.665,31.63,31.582,31.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.297,31.213,31.13,31.106,31.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.439,32.116,32.116,32.163,32.175,32.198,32.198,32.198,32.151,32.068,32.009,31.997,31.926,31.82,31.689,31.618,31.582,31.546,31.451,0.0,0.0,0.0,0.0,0.0,0.0,31.249,31.225,31.177,31.118,31.094,31.022,30.891,30.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.009,32.127,32.139,32.163,32.175,32.21,32.222,32.222,32.175,32.068,32.045,31.997,31.914,31.796,31.689,31.606,31.546,31.499,31.439,31.213,0.0,0.0,0.0,0.0,31.392,31.261,31.118,31.106,31.189,31.189,31.189,31.142,31.022,31.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.784,32.068,32.116,32.151,32.175,32.187,32.222,32.234,32.246,32.198,32.104,32.068,32.009,31.926,31.808,31.689,31.63,31.535,31.451,31.38,31.142,31.142,30.495,0.0,0.0,31.201,31.344,31.249,31.177,31.177,31.225,31.225,31.201,31.118,31.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.985,32.033,32.116,32.175,32.21,32.222,32.222,32.246,32.257,32.222,32.127,32.068,32.068,32.021,31.95,31.843,31.725,31.618,31.523,31.428,31.297,31.082,30.855,30.699,30.843,31.404,31.297,31.249,31.225,31.225,31.225,31.213,31.201,31.153,31.142,31.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,31.95,32.009,32.033,32.056,32.127,32.175,32.222,32.234,32.246,32.257,32.257,32.222,32.127,32.056,31.985,31.914,31.82,31.677,31.57,31.499,31.439,31.297,31.165,31.225,31.451,31.511,31.487,31.32,31.285,31.261,31.237,31.189,31.189,31.189,31.153,31.189,31.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,31.82,31.974,32.021,32.127,32.139,32.163,32.21,32.234,32.257,32.257,32.246,32.198,32.116,32.045,31.926,31.831,31.76,31.642,31.535,31.463,31.416,31.308,31.392,31.535,31.737,31.713,31.523,31.356,31.32,31.273,31.213,31.165,31.177,31.177,31.142,31.189,30.974,30.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.772,31.95,32.009,32.092,32.116,32.127,32.151,32.198,32.234,32.246,32.234,32.198,32.163,32.08,31.997,31.879,31.784,31.725,31.606,31.499,31.416,31.368,31.356,31.582,31.76,31.843,31.748,31.535,31.392,31.392,31.332,31.273,31.213,31.189,31.189,31.189,31.165,31.022,30.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.891,31.985,32.021,32.08,32.045,32.104,32.163,32.198,32.234,32.222,32.21,32.163,32.127,32.08,31.926,31.867,31.796,31.713,31.582,31.463,31.463,31.368,31.32,31.428,31.701,31.867,31.855,31.725,31.475,31.368,31.332,31.273,31.273,31.237,31.225,31.237,31.237,31.177,30.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.867,31.997,32.033,32.021,32.021,32.104,32.175,32.198,32.21,32.187,32.187,32.175,32.151,32.092,31.962,31.891,31.843,31.784,31.642,31.535,31.404,31.308,31.285,31.463,31.76,31.879,31.784,31.63,31.392,31.32,31.308,31.297,31.308,31.285,31.261,31.308,31.38,31.558,31.332,0.0,31.189,31.189,31.142,31.153,31.142,31.106,31.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.808,31.808,31.926,31.985,31.974,32.056,32.139,32.187,32.198,32.139,32.151,32.151,32.116,32.056,31.938,31.867,31.808,31.737,31.582,31.475,31.356,31.285,31.285,31.511,31.772,31.843,31.701,31.523,31.392,31.32,31.32,31.32,31.332,31.308,31.285,31.392,31.582,31.725,31.594,31.404,31.201,31.106,31.237,31.237,31.237,31.189,31.201,31.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,31.737,31.82,31.748,31.82,31.891,31.962,32.068,32.127,32.163,32.151,32.068,32.116,32.116,32.068,31.997,31.843,31.784,31.737,31.665,31.582,31.416,31.344,31.308,31.332,31.618,31.82,31.843,31.689,31.511,31.475,31.404,31.368,31.344,31.344,31.344,31.38,31.38,31.511,31.701,31.653,31.487,31.32,31.201,31.249,31.297,31.308,31.261,31.332,31.213,31.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,31.82,31.725,31.677,31.76,31.855,31.974,32.033,32.08,32.08,32.056,32.009,32.056,32.056,31.985,31.914,31.701,31.653,31.63,31.582,31.511,31.356,31.308,31.332,31.439,31.784,31.914,31.914,31.903,31.737,31.606,31.523,31.451,31.404,31.368,31.356,31.404,31.523,31.63,31.642,31.523,31.356,31.249,31.225,31.308,31.332,31.356,31.368,31.332,31.344,31.32,31.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.058,31.725,31.558,31.594,31.748,31.879,31.962,31.985,32.021,32.009,31.985,31.95,31.974,31.95,31.879,31.784,31.606,31.57,31.57,31.57,31.535,31.392,31.285,31.249,31.356,31.701,31.914,31.997,31.926,31.748,31.57,31.511,31.475,31.439,31.392,31.439,31.511,31.618,31.665,31.535,31.416,31.308,31.261,31.285,31.368,31.38,31.416,31.463,31.439,31.487,31.487,31.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.189,31.546,31.499,31.57,31.737,31.867,31.938,31.914,31.938,31.938,31.95,31.938,31.879,31.879,31.843,31.784,31.653,31.582,31.558,31.57,31.511,31.344,31.261,31.249,31.404,31.701,32.009,32.056,31.938,31.725,31.582,31.511,31.463,31.439,31.428,31.582,31.653,31.665,31.618,31.439,31.356,31.285,31.273,31.332,31.404,31.428,31.463,31.523,31.535,31.618,31.63,31.475,31.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
