0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.113,23.986,23.896,23.794,23.717,23.845,23.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.973,23.743,23.717,23.691,23.64,23.615,23.679,23.743,23.871,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.896,23.679,23.589,23.55,23.55,23.55,23.576,23.627,23.653,23.691,23.704,23.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.062,23.602,23.55,23.538,23.499,23.486,23.499,23.538,23.602,23.602,23.576,23.55,23.576,23.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.934,23.819,23.73,23.653,23.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.525,23.525,23.538,23.499,23.473,23.461,23.473,23.499,23.563,23.525,23.512,23.525,23.538,23.576,23.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.947,23.743,23.615,23.576,23.563,23.563,23.55,23.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.781,23.461,23.461,23.486,23.473,23.448,23.435,23.435,23.448,23.512,23.525,23.525,23.525,23.499,23.499,23.602,23.819,0.0,0.0,0.0,23.781,23.896,23.909,23.871,23.755,23.627,23.512,23.461,23.461,23.486,23.499,23.486,23.448,23.486,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.126,23.627,23.371,23.358,23.384,23.384,23.396,23.409,23.422,23.409,23.461,23.499,23.499,23.499,23.473,23.473,23.512,23.576,23.615,23.615,23.602,23.589,23.691,23.704,23.679,23.602,23.525,23.461,23.435,23.448,23.448,23.422,23.396,23.396,23.422,23.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.883,23.525,23.358,23.332,23.319,23.306,23.319,23.371,23.396,23.396,23.409,23.422,23.422,23.422,23.448,23.473,23.512,23.538,23.538,23.499,23.486,23.512,23.576,23.576,23.55,23.512,23.486,23.448,23.435,23.435,23.396,23.345,23.319,23.345,23.384,23.525,23.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.139,23.679,23.512,23.422,23.358,23.306,23.255,23.255,23.306,23.345,23.396,23.384,23.371,23.371,23.384,23.409,23.435,23.448,23.473,23.461,23.422,23.409,23.435,23.512,23.486,23.461,23.448,23.448,23.435,23.409,23.384,23.332,23.268,23.255,23.306,23.345,23.448,23.691,24.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
