0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.409,23.422,23.499,23.499,23.525,23.627,23.627,23.615,23.743,23.666,23.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.422,23.499,23.512,23.512,23.615,23.602,23.743,23.743,23.768,23.819,23.73,23.691,23.576,23.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.563,23.512,23.615,23.627,23.627,23.781,23.768,23.883,23.858,23.858,23.896,23.832,23.768,23.755,23.653,23.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.576,23.691,23.64,23.768,23.755,23.755,23.871,23.909,23.922,23.998,23.96,23.934,23.871,23.832,23.794,23.666,23.589,23.538,23.538,23.486,23.384,23.294,23.242,23.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,23.73,23.883,23.858,23.807,23.922,23.871,23.96,23.998,24.024,24.062,24.024,23.998,23.947,23.947,23.973,23.845,23.679,23.627,23.563,23.486,23.384,23.294,23.242,23.204,23.242,23.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.717,23.871,23.871,23.998,23.998,23.973,24.062,23.973,24.011,24.037,24.037,24.049,24.062,24.049,24.1,24.075,24.075,23.896,23.743,23.627,23.563,23.499,23.358,23.358,23.345,23.294,23.268,23.281,23.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.871,23.998,24.011,24.1,24.088,24.088,24.177,24.139,24.049,24.062,24.049,24.075,24.075,24.088,24.241,24.215,24.139,23.934,23.934,23.755,23.627,23.576,23.538,23.422,23.499,23.396,23.332,23.332,23.242,23.268,23.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.037,24.037,24.113,24.126,24.126,24.177,24.164,24.215,24.177,24.1,24.151,24.113,24.164,24.126,24.126,24.266,24.33,24.292,24.164,23.973,23.845,23.717,23.64,23.64,23.576,23.602,23.473,23.473,23.461,23.422,23.358,23.422,23.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.139,24.113,24.241,24.241,24.215,24.241,24.215,24.292,24.266,24.266,24.355,24.292,24.228,24.266,24.228,24.381,24.381,24.317,24.215,24.024,24.024,23.909,23.909,23.896,23.768,23.691,23.64,23.525,23.64,23.589,23.525,23.563,23.422,23.319,23.448,23.448,23.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
