0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.999,32.987,33.186,33.222,33.304,33.245,33.186,33.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.411,32.999,32.999,33.186,33.186,33.339,33.339,33.28,33.257,33.21,33.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.717,32.905,33.104,33.14,33.304,33.327,33.385,33.35,33.28,33.245,33.268,33.21,33.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.926,32.975,33.058,33.222,33.28,33.385,33.385,33.397,33.385,33.385,33.315,33.35,33.28,33.022,33.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.846,33.058,33.151,33.245,33.35,33.537,33.456,33.467,33.444,33.502,33.409,33.526,33.502,33.607,32.929,31.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.352,32.882,32.964,33.128,33.245,33.514,33.537,33.526,33.526,33.572,33.549,33.561,33.526,33.701,33.607,33.712,32.811,0.0,0.0,0.0,0.0,0.0,32.541,33.093,33.116,33.245,32.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.529,32.776,32.964,33.034,33.292,33.292,33.479,33.584,33.596,33.584,33.631,33.596,33.584,33.584,33.759,33.829,33.724,32.717,31.475,0.0,0.0,0.0,32.952,33.011,33.198,33.233,33.292,33.175,33.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.092,32.882,32.882,32.952,33.116,33.339,33.397,33.502,33.572,33.631,33.631,33.689,33.631,33.677,33.701,33.864,33.875,33.899,33.736,33.233,32.434,32.858,32.882,33.093,33.14,33.186,33.21,33.245,33.327,33.315,32.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.552,32.835,32.882,32.952,33.198,33.339,33.385,33.444,33.561,33.607,33.724,33.689,33.724,33.677,33.887,33.875,33.957,33.899,33.77,33.233,33.081,33.081,33.069,33.058,33.186,33.186,33.245,33.245,33.339,33.339,33.35,32.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.985,32.741,32.87,32.799,32.846,33.022,33.233,33.444,33.514,33.666,33.712,33.77,33.805,33.887,33.899,34.003,34.003,34.003,34.003,33.957,33.829,33.631,33.28,33.21,33.186,33.304,33.304,33.35,33.315,33.327,33.35,33.385,32.929,33.268,32.975,33.385,33.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.974,32.576,32.729,32.811,32.87,33.104,33.304,33.409,33.549,33.666,33.712,33.782,33.84,33.91,33.957,33.899,34.003,33.968,33.992,33.945,33.875,33.584,33.584,33.374,33.35,33.409,33.397,33.467,33.42,33.385,33.385,33.409,33.409,33.444,33.432,33.42,33.409,33.397,33.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.127,32.387,32.658,32.741,32.823,32.882,33.081,33.21,33.514,33.631,33.677,33.701,33.736,33.805,33.875,33.864,33.84,33.91,33.805,33.805,33.805,33.852,33.537,33.42,33.35,33.385,33.397,33.397,33.502,33.537,33.526,33.444,33.456,33.444,33.467,33.432,33.397,33.385,33.409,33.42,33.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.127,32.257,32.493,32.729,32.823,33.034,33.081,33.315,33.315,33.596,33.689,33.701,33.736,33.852,33.875,33.805,33.805,33.77,33.759,33.677,33.805,33.677,33.537,33.432,33.339,33.315,33.339,33.432,33.502,33.572,33.526,33.549,33.491,33.514,33.467,33.444,33.397,33.444,33.444,33.444,33.444,33.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.76,32.033,32.293,32.552,32.858,32.858,33.093,33.163,33.292,33.409,33.654,33.712,33.736,33.736,33.759,33.817,33.736,33.77,33.666,33.631,33.549,33.619,33.654,33.596,33.467,33.362,33.339,33.362,33.479,33.514,33.572,33.572,33.561,33.549,33.561,33.561,33.537,33.502,33.537,33.514,33.514,33.502,33.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.045,32.139,32.222,32.399,32.776,32.975,33.186,33.257,33.385,33.385,33.607,33.677,33.736,33.736,33.689,33.701,33.607,33.607,33.491,33.526,33.502,33.584,33.631,33.596,33.619,33.491,33.42,33.444,33.561,33.561,33.584,33.572,33.631,33.631,33.654,33.584,33.549,33.537,33.584,33.584,33.596,33.561,33.526,33.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.974,32.104,32.34,32.529,32.882,33.069,33.093,33.21,33.327,33.479,33.689,33.724,33.77,33.77,33.677,33.607,33.502,33.479,33.374,33.432,33.397,33.479,33.584,33.654,33.631,33.491,33.502,33.537,33.607,33.596,33.596,33.607,33.736,33.736,33.689,33.689,33.619,33.561,33.561,33.584,33.572,33.572,33.35,33.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.974,32.234,32.234,32.529,32.67,32.94,33.093,33.186,33.327,33.397,33.572,33.747,33.782,33.747,33.677,33.561,33.502,33.409,33.362,33.339,33.397,33.491,33.584,33.677,33.677,33.642,33.537,33.607,33.607,33.619,33.596,33.654,33.654,33.817,33.794,33.712,33.619,33.596,33.561,33.584,33.561,33.654,33.607,33.046,31.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.689,31.962,32.34,32.47,32.694,32.788,32.975,32.975,33.14,33.245,33.514,33.642,33.77,33.794,33.724,33.677,33.572,33.502,33.327,33.292,33.35,33.35,33.467,33.549,33.689,33.701,33.666,33.631,33.677,33.677,33.677,33.642,33.736,33.747,33.875,33.805,33.887,33.794,33.805,33.666,33.701,33.654,33.794,33.654,33.607,32.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.985,32.139,32.529,32.529,32.752,32.811,32.964,33.058,33.292,33.397,33.444,33.561,33.689,33.759,33.666,33.607,33.514,33.432,33.385,33.315,33.385,33.409,33.561,33.631,33.724,33.724,33.701,33.677,33.701,33.712,33.782,33.759,33.933,33.933,34.073,33.992,34.061,33.945,33.922,33.794,33.945,33.899,33.84,33.782,33.467,32.717,31.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.092,32.222,32.517,32.658,32.846,32.893,33.069,33.069,33.245,33.35,33.385,33.526,33.619,33.701,33.596,33.596,33.491,33.444,33.362,33.374,33.444,33.444,33.572,33.666,33.77,33.759,33.712,33.677,33.77,33.77,33.91,33.945,34.143,34.131,34.235,34.154,34.293,34.189,34.096,33.992,33.968,33.933,33.666,33.607,33.456,33.315,32.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.092,32.434,32.517,32.694,32.776,32.917,32.975,33.128,33.245,33.304,33.304,33.304,33.444,33.502,33.596,33.514,33.491,33.362,33.362,33.374,33.409,33.444,33.572,33.724,33.77,33.794,33.794,33.736,33.747,33.875,33.91,34.108,34.143,34.282,34.27,34.351,34.293,34.235,34.096,34.003,34.003,33.875,33.794,33.537,33.456,33.198,32.776,32.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.997,32.517,32.611,32.811,32.87,32.964,33.022,33.058,33.14,33.198,33.233,33.245,33.35,33.432,33.432,33.444,33.42,33.385,33.374,33.397,33.385,33.327,33.444,33.572,33.701,33.677,33.724,33.724,33.829,33.829,33.957,34.166,34.247,34.351,34.375,34.421,34.421,34.328,34.212,34.015,33.933,33.759,33.666,33.467,33.467,33.315,33.175,32.952,32.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
